Depth,taxon,count,apnap_count_sums,count_sum,rel_abund
37.25,Huperzia,4,844,2031,0.47393364928909953
37.25,Lycopodiella inundata,0,844,2031,0
37.25,Lycopodium annotinum,0,844,2031,0
37.25,HdV-1,0,844,2031,0
37.25,HdV-13,3,844,2031,0.35545023696682465
37.25,HdV-55A,3,844,2031,0.35545023696682465
37.25,HdV-112,0,844,2031,0
37.25,HdV-113,0,844,2031,0
37.25,HdV-205,0,844,2031,0
37.25,HdV-126 Clasterosporium caricinum,0,844,2031,0
37.25,HdV-143,0,844,2031,0
37.25,HdV-572,2,844,2031,0.23696682464454977
37.25,Glomeromycota,0,844,2031,0
37.75,Cyperaceae,155,665.5,2024,23.29075882794891
37.75,Sparganium type,0,665.5,2024,0
37.75,Alismataceae,3,665.5,2024,0.4507888805409466
37.75,Iris,0,665.5,2024,0
37.75,Menyanthes,0,665.5,2024,0
37.75,Rumex aquaticus type,0,665.5,2024,0
37.75,Epipctis,0,665.5,2024,0
37.75,Orchidaceae,0,665.5,2024,0
37.75,Drosera rotundifolia type,0,665.5,2024,0
37.75,Scheuchzeria,0,665.5,2024,0
37.75,Eriocaulon,1,665.5,2024,0.15026296018031557
37.75,Litorella,0,665.5,2024,0
37.75,Sphagnum,136,665.5,2024,20.435762584522916
37.75,Selaginella selaginoides,3,665.5,2024,0.4507888805409466
37.75,HdV-127,0,665.5,2024,0
37.75,Filicales monolete,16,665.5,2024,2.404207362885049
37.75,Thelypteris,0,665.5,2024,0
37.75,Polypodium,1,665.5,2024,0.15026296018031557
37.75,Pteridium,1,665.5,2024,0.15026296018031557
37.75,Osmunda,16,665.5,2024,2.404207362885049
37.75,Botrychium,0,665.5,2024,0
37.75,Equisetum,0,665.5,2024,0
37.75,Huperzia,1,665.5,2024,0.15026296018031557
37.75,Lycopodiella inundata,2,665.5,2024,0.30052592036063114
37.75,Lycopodium annotinum,1,665.5,2024,0.15026296018031557
37.75,HdV-1,1,665.5,2024,0.15026296018031557
37.75,HdV-13,2,665.5,2024,0.30052592036063114
37.75,HdV-55A,0,665.5,2024,0
37.75,HdV-112,2,665.5,2024,0.30052592036063114
37.75,HdV-113,1,665.5,2024,0.15026296018031557
37.75,HdV-205,0,665.5,2024,0
37.75,HdV-126 Clasterosporium caricinum,3,665.5,2024,0.4507888805409466
37.75,HdV-143,0,665.5,2024,0
37.75,HdV-572,3,665.5,2024,0.4507888805409466
37.75,Glomeromycota,0,665.5,2024,0
38.25,Cyperaceae,163,724,2487,22.513812154696133
38.25,Sparganium type,1,724,2487,0.13812154696132595
38.25,Alismataceae,1,724,2487,0.13812154696132595
38.25,Iris,0,724,2487,0
38.25,Menyanthes,0,724,2487,0
38.25,Rumex aquaticus type,1,724,2487,0.13812154696132595
38.25,Epipctis,0,724,2487,0
38.25,Orchidaceae,0,724,2487,0
38.25,Drosera rotundifolia type,0,724,2487,0
38.25,Scheuchzeria,0,724,2487,0
38.25,Eriocaulon,0,724,2487,0
38.25,Litorella,1,724,2487,0.13812154696132595
38.25,Sphagnum,142,724,2487,19.613259668508288
38.25,Selaginella selaginoides,3,724,2487,0.4143646408839779
38.25,HdV-127,0,724,2487,0
38.25,Filicales monolete,21,724,2487,2.9005524861878453
38.25,Thelypteris,0,724,2487,0
38.25,Polypodium,0,724,2487,0
38.25,Pteridium,0,724,2487,0
38.25,Osmunda,15,724,2487,2.071823204419889
38.25,Botrychium,0,724,2487,0
38.25,Equisetum,0,724,2487,0
38.25,Huperzia,5,724,2487,0.6906077348066298
38.25,Lycopodiella inundata,0,724,2487,0
38.25,Lycopodium annotinum,1,724,2487,0.13812154696132595
38.25,HdV-1,0,724,2487,0
38.25,HdV-13,5,724,2487,0.6906077348066298
38.25,HdV-55A,1,724,2487,0.13812154696132595
38.25,HdV-112,0,724,2487,0
38.25,HdV-113,0,724,2487,0
38.25,HdV-205,0,724,2487,0
38.25,HdV-126 Clasterosporium caricinum,1,724,2487,0.13812154696132595
38.25,HdV-143,0,724,2487,0
38.25,HdV-572,3,724,2487,0.4143646408839779
38.25,Glomeromycota,0,724,2487,0
